ra,dec,simbad_name,obsid
186.5066513552,33.5247614487,[LM2005]_NGC_4395_ULX1,00090053048
186.5058883054,33.5257710526,[LM2005]_NGC_4395_ULX1,00090053049
186.5076796325,33.5248188692,[LM2005]_NGC_4395_ULX1,00090053051
186.5062513547,33.5258860889,[LM2005]_NGC_4395_ULX1,00090053052
186.5073041269,33.5242657622,[LM2005]_NGC_4395_ULX1,00090053053
186.5079952919,33.5254841581,[LM2005]_NGC_4395_ULX1,00090053058
186.5061528941,33.5253248277,[LM2005]_NGC_4395_ULX1,00090053059
186.5070209705,33.5249231411,[LM2005]_NGC_4395_ULX1,00090053060
186.5073598298,33.5252638177,[LM2005]_NGC_4395_ULX1,00090053061
186.5069634154,33.5252570699,[LM2005]_NGC_4395_ULX1,00090053063
186.5046273576,33.5257325919,[LM2005]_NGC_4395_ULX1,00090053064
186.5054533889,33.5254976618,[LM2005]_NGC_4395_ULX1,00090053065
186.5057257786,33.5261997768,[LM2005]_NGC_4395_ULX1,00090053067
186.5062375147,33.5264176292,[LM2005]_NGC_4395_ULX1,00090053068
186.5061099476,33.5253828024,[LM2005]_NGC_4395_ULX1,00090053069
186.506656674,33.5253515328,[LM2005]_NGC_4395_ULX1,00090053069
186.5061354917,33.5254550576,[LM2005]_NGC_4395_ULX1,00090053070
186.5055887766,33.5255186656,[LM2005]_NGC_4395_ULX1,00090053071
186.5062820635,33.5262969762,[LM2005]_NGC_4395_ULX1,00090053072
186.5068439214,33.5250416576,[LM2005]_NGC_4395_ULX1,00090053072
186.5066775326,33.5254473034,[LM2005]_NGC_4395_ULX1,00090053073
186.5050546114,33.525493782,[LM2005]_NGC_4395_ULX1,00090053074
186.5058089229,33.525540874,[LM2005]_NGC_4395_ULX1,00090053074
186.5073821546,33.5249211711,[LM2005]_NGC_4395_ULX1,00090053075
186.5069487331,33.5256231691,[LM2005]_NGC_4395_ULX1,00090053076
186.5052619767,33.5253153989,[LM2005]_NGC_4395_ULX1,00090053078
186.5058544629,33.525843131,[LM2005]_NGC_4395_ULX1,00090053079
186.5048803751,33.5250517937,[LM2005]_NGC_4395_ULX1,00090053079
186.5063244628,33.5256894294,[LM2005]_NGC_4395_ULX1,00090053080
186.506156257,33.5259919709,[LM2005]_NGC_4395_ULX1,00090053080
186.5055946281,33.5255180633,[LM2005]_NGC_4395_ULX1,00090053081
186.5054915205,33.5256634282,[LM2005]_NGC_4395_ULX1,00090053083
186.50475605,33.5250703609,[LM2005]_NGC_4395_ULX1,00090053084
186.5060530763,33.5257931624,[LM2005]_NGC_4395_ULX1,00090053084
186.5070096577,33.5256622206,[LM2005]_NGC_4395_ULX1,00090053086
186.5065759685,33.5259235349,[LM2005]_NGC_4395_ULX1,00090053087
186.5048591891,33.5258959049,[LM2005]_NGC_4395_ULX1,00090053089
186.5052944733,33.5255207484,[LM2005]_NGC_4395_ULX1,00090053093
186.5049571805,33.5256453713,[LM2005]_NGC_4395_ULX1,00090053094
186.5053409063,33.5250903978,[LM2005]_NGC_4395_ULX1,00090053095
186.5039855406,33.5247146725,[LM2005]_NGC_4395_ULX1,00090053096
186.5044857218,33.5248202895,[LM2005]_NGC_4395_ULX1,00090053097
186.5045740385,33.525379589,[LM2005]_NGC_4395_ULX1,00090053099
186.5044674408,33.5266417009,[LM2005]_NGC_4395_ULX1,00090053101
186.5049757964,33.5265713779,[LM2005]_NGC_4395_ULX1,00090053102
186.5057107862,33.5258737495,[LM2005]_NGC_4395_ULX1,00090053103
186.5050664696,33.5255958974,[LM2005]_NGC_4395_ULX1,00090053108
186.5044440541,33.5247290958,[LM2005]_NGC_4395_ULX1,00090053114
186.5046906915,33.5249519031,[LM2005]_NGC_4395_ULX1,00090053114
186.5054330425,33.5260724226,[LM2005]_NGC_4395_ULX1,00090053115
186.5055191067,33.524687922,[LM2005]_NGC_4395_ULX1,00090053116
186.5046912736,33.5247436984,[LM2005]_NGC_4395_ULX1,00090053119
186.5044046061,33.5250879951,[LM2005]_NGC_4395_ULX1,00090053121
186.5042113344,33.5253383119,[LM2005]_NGC_4395_ULX1,00090053122
186.5053844494,33.5244253056,[LM2005]_NGC_4395_ULX1,00090053123
186.5063760808,33.5251178679,[LM2005]_NGC_4395_ULX1,00090053124
186.5052430234,33.5250460997,[LM2005]_NGC_4395_ULX1,00090053124
186.5057786829,33.5254329174,[LM2005]_NGC_4395_ULX1,00090053127
186.5058933047,33.524723448,[LM2005]_NGC_4395_ULX1,00090053127
186.5068175127,33.5241499633,[LM2005]_NGC_4395_ULX1,00090053128
186.5056968441,33.5248058345,[LM2005]_NGC_4395_ULX1,00090053130
186.5053556517,33.5245709405,[LM2005]_NGC_4395_ULX1,00090053130
186.5052378886,33.5246734195,[LM2005]_NGC_4395_ULX1,00090053131
186.5050833471,33.5250059828,[LM2005]_NGC_4395_ULX1,00090053131
186.504605408,33.5250851116,[LM2005]_NGC_4395_ULX1,00090053132
186.5053922425,33.5240710245,[LM2005]_NGC_4395_ULX1,00090053134
186.5054704675,33.5235998825,[LM2005]_NGC_4395_ULX1,00090053135
186.5049221279,33.5240220318,[LM2005]_NGC_4395_ULX1,00090053136
186.5058281984,33.5243831827,[LM2005]_NGC_4395_ULX1,00090053137
186.5065167004,33.5245307446,[LM2005]_NGC_4395_ULX1,00090053139
186.5056878101,33.5241406595,[LM2005]_NGC_4395_ULX1,00090053140
186.5061198937,33.525130065,[LM2005]_NGC_4395_ULX1,00091029001
186.506906043,33.5245411134,[LM2005]_NGC_4395_ULX1,00091029002
186.5068448368,33.5245068698,[LM2005]_NGC_4395_ULX1,00091029003
186.5059783593,33.5250733514,[LM2005]_NGC_4395_ULX1,00091029004
186.5046302484,33.5253163468,[LM2005]_NGC_4395_ULX1,00091029005
186.506546818,33.5245515282,[LM2005]_NGC_4395_ULX1,00091029006
186.5060170918,33.5253062101,[LM2005]_NGC_4395_ULX1,00091029007
186.50458786,33.525001066,[LM2005]_NGC_4395_ULX1,00091029008
186.5065079133,33.5246107746,[LM2005]_NGC_4395_ULX1,00091029011
186.5054766398,33.5254519758,[LM2005]_NGC_4395_ULX1,00091029014
186.5053463619,33.5242514654,[LM2005]_NGC_4395_ULX1,00091029018
186.5055195956,33.5252813349,[LM2005]_NGC_4395_ULX1,00091029019
186.5054845719,33.5250073329,[LM2005]_NGC_4395_ULX1,00091029020
186.5047485516,33.5250655065,[LM2005]_NGC_4395_ULX1,00091029025
186.5057778866,33.5238093439,[LM2005]_NGC_4395_ULX1,00091069002
186.5064704281,33.5258212049,[LM2005]_NGC_4395_ULX1,00091069005
186.5061833267,33.5254268814,[LM2005]_NGC_4395_ULX1,00091069009
186.5053051131,33.5245581482,[LM2005]_NGC_4395_ULX1,00091069010
186.5070360352,33.5252289256,[LM2005]_NGC_4395_ULX1,00091069013
186.5058964948,33.5261742232,[LM2005]_NGC_4395_ULX1,00091069016
186.5054867802,33.5245810127,[LM2005]_NGC_4395_ULX1,00091069017
186.5050612151,33.5257151007,[LM2005]_NGC_4395_ULX1,00091069020
186.5061636369,33.5252041112,[LM2005]_NGC_4395_ULX1,00091069021
186.5055058176,33.52513461,[LM2005]_NGC_4395_ULX1,00091069022
186.5057482311,33.5255318931,[LM2005]_NGC_4395_ULX1,00091069023
186.5059820115,33.5250004361,[LM2005]_NGC_4395_ULX1,00091069024
186.5052448029,33.5246107565,[LM2005]_NGC_4395_ULX1,00091069025
186.5052925164,33.5255012811,[LM2005]_NGC_4395_ULX1,00091069027
186.5062081038,33.5260875975,[LM2005]_NGC_4395_ULX1,00091069029
186.5054097909,33.5247112665,[LM2005]_NGC_4395_ULX1,00091069032
186.5069705364,33.5249411984,[LM2005]_NGC_4395_ULX1,00091069033
186.5061733697,33.5246578141,[LM2005]_NGC_4395_ULX1,00091069036
186.5053420956,33.5244345714,[LM2005]_NGC_4395_ULX1,00091069038
186.5086489488,33.5258991349,[LM2005]_NGC_4395_ULX1,00032249001
188.965651193,27.934419081,[LM2005]_NGC_4559_ULX1,00032249001
188.965764396,27.9346055261,[LM2005]_NGC_4559_ULX1,00032249001
188.9660436619,27.933554244,[LM2005]_NGC_4559_ULX1,00032249003
188.9664342084,27.9346658217,[LM2005]_NGC_4559_ULX1,00032249003
188.9649754338,27.9352269338,[LM2005]_NGC_4559_ULX1,00032249003
188.9665668157,27.9346431477,[LM2005]_NGC_4559_ULX1,00032249003
188.965524979,27.9349466479,[LM2005]_NGC_4559_ULX1,00032249004
188.9659557483,27.9360116076,[LM2005]_NGC_4559_ULX1,00032249004
188.9661016612,27.9357159872,[LM2005]_NGC_4559_ULX1,00032249004
188.9667344731,27.9347024594,[LM2005]_NGC_4559_ULX1,00032249004
188.9659966868,27.9349224699,[LM2005]_NGC_4559_ULX1,00032249005
188.9659901202,27.9345377397,[LM2005]_NGC_4559_ULX1,00032249005
188.9659583095,27.9347874074,[LM2005]_NGC_4559_ULX1,00032249005
188.9659852556,27.9340334074,[LM2005]_NGC_4559_ULX1,00032249005
188.9658433684,27.9354010903,[LM2005]_NGC_4559_ULX1,00032249006
188.9664961816,27.9335722881,[LM2005]_NGC_4559_ULX1,00032249006
188.96637137,27.934526385,[LM2005]_NGC_4559_ULX1,00032249006
188.9640794608,27.9338727591,[LM2005]_NGC_4559_ULX1,00032249007
188.9660541497,27.9348778521,[LM2005]_NGC_4559_ULX1,00032249008
188.9662809197,27.9348068916,[LM2005]_NGC_4559_ULX1,00032249009
188.9656294053,27.9349833809,[LM2005]_NGC_4559_ULX1,00032249011
188.9665492383,27.9341530289,[LM2005]_NGC_4559_ULX1,00032249012
188.9662688249,27.9337452821,[LM2005]_NGC_4559_ULX1,00032249013
188.9667547885,27.9348934828,[LM2005]_NGC_4559_ULX1,00032249014
188.9657368338,27.9349879262,[LM2005]_NGC_4559_ULX1,00032249015
188.9663160175,27.9349083056,[LM2005]_NGC_4559_ULX1,00032249016
188.9669079833,27.9338597692,[LM2005]_NGC_4559_ULX1,00032249017
188.9657551747,27.9352899719,[LM2005]_NGC_4559_ULX1,00032249018
188.9653170019,27.9339836861,[LM2005]_NGC_4559_ULX1,00032249019
188.9658111516,27.9343610581,[LM2005]_NGC_4559_ULX1,00032249020
188.9664790704,27.9338060187,[LM2005]_NGC_4559_ULX1,00032249021
188.966325929,27.93524354,[LM2005]_NGC_4559_ULX1,00032249022
188.9648025394,27.9357441998,[LM2005]_NGC_4559_ULX1,00032249023
188.9657535599,27.9346700844,[LM2005]_NGC_4559_ULX1,00032249024
188.9655066626,27.9351790826,[LM2005]_NGC_4559_ULX1,00032249025
188.9669752697,27.9351533228,[LM2005]_NGC_4559_ULX1,00032249026
188.9659777861,27.9346968561,[LM2005]_NGC_4559_ULX1,00032249027
188.9659410137,27.9348552488,[LM2005]_NGC_4559_ULX1,00032249028
188.9660660054,27.934443851,[LM2005]_NGC_4559_ULX1,00032249029
188.9668346266,27.9347934879,[LM2005]_NGC_4559_ULX1,00032249030
188.9659441468,27.9338740641,[LM2005]_NGC_4559_ULX1,00032249031
188.9664199359,27.9353513812,[LM2005]_NGC_4559_ULX1,00032249032
188.9669304377,27.934387759,[LM2005]_NGC_4559_ULX1,00032249033
188.9669060062,27.9347948416,[LM2005]_NGC_4559_ULX1,00032249034
188.9663251881,27.9349411653,[LM2005]_NGC_4559_ULX1,00032249035
188.9669181666,27.9347369691,[LM2005]_NGC_4559_ULX1,00032249036
188.9665758405,27.9355900354,[LM2005]_NGC_4559_ULX1,00032249037
188.965345589,27.9344170634,[LM2005]_NGC_4559_ULX1,00032249038
188.9647942976,27.935026856,[LM2005]_NGC_4559_ULX1,00032249039
188.9649068957,27.9355015544,[LM2005]_NGC_4559_ULX1,00032249040
188.9660095181,27.9339147951,[LM2005]_NGC_4559_ULX1,00032249041
188.9663758115,27.9329692839,[LM2005]_NGC_4559_ULX1,00032249042
188.9653679472,27.9346023693,[LM2005]_NGC_4559_ULX1,00032249043
188.9651315347,27.9348963289,[LM2005]_NGC_4559_ULX1,00032249044
188.9663161553,27.9344370192,[LM2005]_NGC_4559_ULX1,00032249045
188.9657907409,27.9337357909,[LM2005]_NGC_4559_ULX1,00032249045
188.9642788809,27.9352328127,[LM2005]_NGC_4559_ULX1,00032249046
188.9653973777,27.9336241424,[LM2005]_NGC_4559_ULX1,00032249047
188.9656624636,27.9350699773,[LM2005]_NGC_4559_ULX1,00032249048
188.9656448551,27.9348621814,[LM2005]_NGC_4559_ULX1,00032249049
188.9652817699,27.9347574701,[LM2005]_NGC_4559_ULX1,00032249050
188.9660830447,27.9344228325,[LM2005]_NGC_4559_ULX1,00032249051
188.9657259499,27.9350917449,[LM2005]_NGC_4559_ULX1,00032249051
188.9651686801,27.9345576665,[LM2005]_NGC_4559_ULX1,00032249052
188.9649340026,27.9349587248,[LM2005]_NGC_4559_ULX1,00032249052
188.967161862,27.9359055327,[LM2005]_NGC_4559_ULX1,00032249053
188.9661188029,27.9356298921,[LM2005]_NGC_4559_ULX1,00032249054
188.9658216676,27.9347744442,[LM2005]_NGC_4559_ULX1,00032249055
188.9650978818,27.9350773001,[LM2005]_NGC_4559_ULX1,00032249057
188.9659038888,27.9362406364,[LM2005]_NGC_4559_ULX1,00032249058
188.9654770408,27.9343772814,[LM2005]_NGC_4559_ULX1,00032249063
188.9659307755,27.9348753946,[LM2005]_NGC_4559_ULX1,00032249063
188.9662159681,27.9362868927,[LM2005]_NGC_4559_ULX1,00032249064
188.9663668966,27.935044573,[LM2005]_NGC_4559_ULX1,00032249065
188.9657872279,27.9347815378,[LM2005]_NGC_4559_ULX1,00032249066
188.965469119,27.9351684317,[LM2005]_NGC_4559_ULX1,00032249068
188.9656100345,27.9343995358,[LM2005]_NGC_4559_ULX1,00032249071
188.9660734213,27.9344183259,[LM2005]_NGC_4559_ULX1,00032249072
188.9659529955,27.9345739379,[LM2005]_NGC_4559_ULX1,00032249073
188.9659685831,27.9346168491,[LM2005]_NGC_4559_ULX1,00032249074
188.9657147891,27.9346827338,[LM2005]_NGC_4559_ULX1,00032249075
188.9661087169,27.9345777694,[LM2005]_NGC_4559_ULX1,00032249075
188.9660947683,27.934392608,[LM2005]_NGC_4559_ULX1,00032249076
188.9660101076,27.933843352,[LM2005]_NGC_4559_ULX1,00032249077
188.9659263257,27.9353424996,[LM2005]_NGC_4559_ULX1,00032249078
188.965780554,27.9340955002,[LM2005]_NGC_4559_ULX1,00032249079
188.9655875472,27.9345026025,[LM2005]_NGC_4559_ULX1,00032249080
188.9662162968,27.9346985614,[LM2005]_NGC_4559_ULX1,00032249081
188.9656841443,27.9362159339,[LM2005]_NGC_4559_ULX1,00032249083
188.9667086316,27.9348565021,[LM2005]_NGC_4559_ULX1,00032249084
188.9660552841,27.9355262718,[LM2005]_NGC_4559_ULX1,00032249085
188.965894629,27.9334684353,[LM2005]_NGC_4559_ULX1,00032249086
188.9655456795,27.9345612747,[LM2005]_NGC_4559_ULX1,00032249086
188.9667180922,27.934034479,[LM2005]_NGC_4559_ULX1,00032249087
188.9658757012,27.9339760556,[LM2005]_NGC_4559_ULX1,00032249088
188.9679072501,27.9346698153,[LM2005]_NGC_4559_ULX1,00032249089
188.9653019605,27.9345461465,[LM2005]_NGC_4559_ULX1,00032249090
188.9663236471,27.9350671677,[LM2005]_NGC_4559_ULX1,00032249091
188.9665300321,27.9339561197,[LM2005]_NGC_4559_ULX1,00032249092
188.9649014368,27.935656626,[LM2005]_NGC_4559_ULX1,00032249093
188.9659400187,27.9354303788,[LM2005]_NGC_4559_ULX1,00032249094
188.9653911101,27.9332120891,[LM2005]_NGC_4559_ULX1,00032249099
188.9659930624,27.9342674647,[LM2005]_NGC_4559_ULX1,00032249100
188.965660036,27.9331439515,[LM2005]_NGC_4559_ULX1,00032249100
188.9650308211,27.9342752618,[LM2005]_NGC_4559_ULX1,00032249101
188.9647952164,27.934505279,[LM2005]_NGC_4559_ULX1,00032249101
188.9642984254,27.933509786,[LM2005]_NGC_4559_ULX1,00035479001
188.9648409195,27.9342242922,[LM2005]_NGC_4559_ULX1,00035479001
188.9651641282,27.9328034668,[LM2005]_NGC_4559_ULX1,00035479001
188.9662669774,27.9335707552,[LM2005]_NGC_4559_ULX1,00088825001
188.966529756,27.9339099004,[LM2005]_NGC_4559_ULX1,00576064000
188.9664056107,27.934849382,[LM2005]_NGC_4559_ULX1,00576064000
188.9659252075,27.9341975889,[LM2005]_NGC_4559_ULX1,00033003001
202.4093212588,58.4181209721,[LM2005]_NGC_5204_ULX1,00033003001
202.4127169238,58.4160706331,[LM2005]_NGC_5204_ULX1,00033003002
202.4123196423,58.4174523403,[LM2005]_NGC_5204_ULX1,00033003002
202.4130996808,58.4176678124,[LM2005]_NGC_5204_ULX1,00033003003
202.4103852393,58.4172580366,[LM2005]_NGC_5204_ULX1,00033003003
202.4101148094,58.4172504284,[LM2005]_NGC_5204_ULX1,00033003004
202.4111238908,58.4180983957,[LM2005]_NGC_5204_ULX1,00033003004
202.4089635871,58.4177681219,[LM2005]_NGC_5204_ULX1,00033003005
202.4095461305,58.4186067724,[LM2005]_NGC_5204_ULX1,00033003005
202.4126987378,58.4180347335,[LM2005]_NGC_5204_ULX1,00033003006
202.4091189587,58.4177384405,[LM2005]_NGC_5204_ULX1,00033003007
202.4092711367,58.4173124959,[LM2005]_NGC_5204_ULX1,00033003007
202.4084417096,58.4177313771,[LM2005]_NGC_5204_ULX1,00033003008
202.4090012644,58.418450907,[LM2005]_NGC_5204_ULX1,00033003008
202.4088754808,58.4175381046,[LM2005]_NGC_5204_ULX1,00033003009
202.4098443521,58.4188927151,[LM2005]_NGC_5204_ULX1,00033003009
202.4083521201,58.4188231641,[LM2005]_NGC_5204_ULX1,00033003010
202.4127692103,58.4195048458,[LM2005]_NGC_5204_ULX1,00033003010
202.4106695369,58.4179579899,[LM2005]_NGC_5204_ULX1,00033003011
202.4106412769,58.4176960469,[LM2005]_NGC_5204_ULX1,00033003011
202.4098209692,58.4194406367,[LM2005]_NGC_5204_ULX1,00033003011
202.4122098541,58.4188885579,[LM2005]_NGC_5204_ULX1,00033003012
202.411379203,58.4187717506,[LM2005]_NGC_5204_ULX1,00033003012
202.4097248633,58.4196425304,[LM2005]_NGC_5204_ULX1,00033003013
202.4098329814,58.4183728621,[LM2005]_NGC_5204_ULX1,00033003013
202.4118900336,58.4183648804,[LM2005]_NGC_5204_ULX1,00033003014
202.4096832456,58.4170891387,[LM2005]_NGC_5204_ULX1,00033003015
202.4088770872,58.4183437267,[LM2005]_NGC_5204_ULX1,00033003015
202.4107245806,58.4181215181,[LM2005]_NGC_5204_ULX1,00033003016
202.4124694526,58.4178056522,[LM2005]_NGC_5204_ULX1,00033003016
202.4070127967,58.4177161507,[LM2005]_NGC_5204_ULX1,00033003017
202.410247031,58.4186260363,[LM2005]_NGC_5204_ULX1,00033003017
202.4105381407,58.4205998065,[LM2005]_NGC_5204_ULX1,00033003018
202.4092999554,58.4181749288,[LM2005]_NGC_5204_ULX1,00033003018
202.4100539053,58.4186387805,[LM2005]_NGC_5204_ULX1,00033003019
202.4133457699,58.4192194212,[LM2005]_NGC_5204_ULX1,00033003019
202.411479554,58.4185237711,[LM2005]_NGC_5204_ULX1,00033003020
202.4094041156,58.4183557,[LM2005]_NGC_5204_ULX1,00033003020
202.409287808,58.4196779836,[LM2005]_NGC_5204_ULX1,00033003021
202.4098896886,58.4186717662,[LM2005]_NGC_5204_ULX1,00033003021
202.4092140501,58.418708515,[LM2005]_NGC_5204_ULX1,00033003023
202.4103585765,58.417875949,[LM2005]_NGC_5204_ULX1,00033003023
202.4139547582,58.4177654923,[LM2005]_NGC_5204_ULX1,00033003023
202.4116172673,58.4176324702,[LM2005]_NGC_5204_ULX1,00033003024
202.4094232853,58.4178136984,[LM2005]_NGC_5204_ULX1,00033003024
202.4111600341,58.4178653056,[LM2005]_NGC_5204_ULX1,00033003025
202.4105799552,58.4187766092,[LM2005]_NGC_5204_ULX1,00033003025
202.4109501227,58.4187245925,[LM2005]_NGC_5204_ULX1,00033003025
202.4109457723,58.4183741261,[LM2005]_NGC_5204_ULX1,00033003026
202.4074015075,58.4182620798,[LM2005]_NGC_5204_ULX1,00033003026
202.409654418,58.4190636999,[LM2005]_NGC_5204_ULX1,00033003027
202.4105489938,58.4185006862,[LM2005]_NGC_5204_ULX1,00033003027
202.4100289813,58.4181460443,[LM2005]_NGC_5204_ULX1,00033003027
202.4109637716,58.4186174346,[LM2005]_NGC_5204_ULX1,00033003028
202.4113471758,58.4180985018,[LM2005]_NGC_5204_ULX1,00033003028
202.4109576723,58.418663523,[LM2005]_NGC_5204_ULX1,00033003028
202.4102410314,58.4187523095,[LM2005]_NGC_5204_ULX1,00033003028
202.4091264954,58.4175383086,[LM2005]_NGC_5204_ULX1,00033003029
202.4112444797,58.41766298,[LM2005]_NGC_5204_ULX1,00033003029
202.4116600182,58.4171965417,[LM2005]_NGC_5204_ULX1,00033003029
202.4099350365,58.4175598924,[LM2005]_NGC_5204_ULX1,00033003030
202.4112459,58.4176100113,[LM2005]_NGC_5204_ULX1,00033003030
202.4119908661,58.4184440085,[LM2005]_NGC_5204_ULX1,00033003031
202.4118827751,58.4193798688,[LM2005]_NGC_5204_ULX1,00033003031
202.4097954785,58.4178774665,[LM2005]_NGC_5204_ULX1,00033003031
202.4115313214,58.4186131362,[LM2005]_NGC_5204_ULX1,00033003032
202.4129894538,58.4185345556,[LM2005]_NGC_5204_ULX1,00033003032
202.4104263284,58.4178973644,[LM2005]_NGC_5204_ULX1,00033003032
202.4111567453,58.4174591028,[LM2005]_NGC_5204_ULX1,00033003033
202.4127101459,58.4177893544,[LM2005]_NGC_5204_ULX1,00033003033
202.4114103892,58.4178540119,[LM2005]_NGC_5204_ULX1,00033003034
202.411930922,58.4193504939,[LM2005]_NGC_5204_ULX1,00033003034
202.4127512095,58.418039698,[LM2005]_NGC_5204_ULX1,00033003035
202.4094094646,58.418415993,[LM2005]_NGC_5204_ULX1,00033003035
202.4101832541,58.4184755897,[LM2005]_NGC_5204_ULX1,00033003036
202.4096572517,58.4177232164,[LM2005]_NGC_5204_ULX1,00033003036
202.4092274541,58.4182784909,[LM2005]_NGC_5204_ULX1,00033003036
202.4072319349,58.4181539712,[LM2005]_NGC_5204_ULX1,00033003037
202.4103299376,58.4189362485,[LM2005]_NGC_5204_ULX1,00033003037
202.4100848173,58.4190224307,[LM2005]_NGC_5204_ULX1,00033003037
202.4080785388,58.4183602757,[LM2005]_NGC_5204_ULX1,00033003038
202.4106092011,58.4194913834,[LM2005]_NGC_5204_ULX1,00033003038
202.4108195599,58.4180465764,[LM2005]_NGC_5204_ULX1,00033003038
202.4090635519,58.4163136239,[LM2005]_NGC_5204_ULX1,00033003039
202.4115607252,58.4188296539,[LM2005]_NGC_5204_ULX1,00033003039
202.4125503419,58.4176248528,[LM2005]_NGC_5204_ULX1,00033003040
202.4106384462,58.4175761007,[LM2005]_NGC_5204_ULX1,00033003040
202.4068829538,58.4193843944,[LM2005]_NGC_5204_ULX1,00033003040
202.4102505338,58.4195093549,[LM2005]_NGC_5204_ULX1,00033003041
202.4113305518,58.4179053284,[LM2005]_NGC_5204_ULX1,00033003041
202.4110577879,58.4185710231,[LM2005]_NGC_5204_ULX1,00033003042
202.4104985207,58.4193015749,[LM2005]_NGC_5204_ULX1,00033003042
202.4072253547,58.4165662491,[LM2005]_NGC_5204_ULX1,00033003042
202.4128756817,58.4184846475,[LM2005]_NGC_5204_ULX1,00033003043
202.4105702479,58.4184158629,[LM2005]_NGC_5204_ULX1,00033003043
202.4097318639,58.4184593265,[LM2005]_NGC_5204_ULX1,00033003044
202.4089557745,58.417835322,[LM2005]_NGC_5204_ULX1,00033003044
202.4080776658,58.4184636569,[LM2005]_NGC_5204_ULX1,00033003045
202.4084459862,58.4177419498,[LM2005]_NGC_5204_ULX1,00033003045
202.4096404817,58.4179564618,[LM2005]_NGC_5204_ULX1,00033003046
202.4092607799,58.4181047925,[LM2005]_NGC_5204_ULX1,00033003046
202.4113306301,58.4187415762,[LM2005]_NGC_5204_ULX1,00033003046
202.4101053173,58.4184077704,[LM2005]_NGC_5204_ULX1,00033003047
202.4113570615,58.4194017993,[LM2005]_NGC_5204_ULX1,00033003047
202.4089279836,58.4187085954,[LM2005]_NGC_5204_ULX1,00033003047
202.4079231839,58.4178743931,[LM2005]_NGC_5204_ULX1,00033003048
202.4081689503,58.4175644382,[LM2005]_NGC_5204_ULX1,00033003048
202.4074375754,58.4181812012,[LM2005]_NGC_5204_ULX1,00033003048
202.4094768506,58.4189477842,[LM2005]_NGC_5204_ULX1,00033003049
202.4104188803,58.4186374772,[LM2005]_NGC_5204_ULX1,00033003049
202.4106329059,58.417866288,[LM2005]_NGC_5204_ULX1,00033003049
202.4139046197,58.4194616058,[LM2005]_NGC_5204_ULX1,00033003050
202.4092774868,58.4182999274,[LM2005]_NGC_5204_ULX1,00033003050
202.4099499462,58.4187354861,[LM2005]_NGC_5204_ULX1,00033003051
202.4123023241,58.4184443238,[LM2005]_NGC_5204_ULX1,00033003051
202.4100408297,58.4185152516,[LM2005]_NGC_5204_ULX1,00033003051
202.4109140002,58.4182702898,[LM2005]_NGC_5204_ULX1,00080112002
202.4097511338,58.4187243435,[LM2005]_NGC_5204_ULX1,00080112002
202.4090985104,58.4193271422,[LM2005]_NGC_5204_ULX1,00080112002
202.4087262322,58.4173384412,[LM2005]_NGC_5204_ULX1,00084473001
202.4105107852,58.4179710803,[LM2005]_NGC_5204_ULX1,00084473001
202.4102412263,58.4186149399,[LM2005]_NGC_5204_ULX1,00084473001
202.410935793,58.4180783435,[LM2005]_NGC_5204_ULX1,00084473002
202.4124499726,58.4170936327,[LM2005]_NGC_5204_ULX1,00084473003
202.4103902297,58.4178505327,[LM2005]_NGC_5204_ULX1,00084473003
202.4114083262,58.4188472223,[LM2005]_NGC_5204_ULX1,00084473003
202.4087658182,58.4181327063,[LM2005]_NGC_5204_ULX1,00084473004
202.4098333568,58.4177255614,[LM2005]_NGC_5204_ULX1,00084473005
202.4110162152,58.4188364885,[LM2005]_NGC_5204_ULX1,00084473006
202.4115276774,58.4186333828,[LM2005]_NGC_5204_ULX1,00084473007
202.4116941151,58.4183608388,[LM2005]_NGC_5204_ULX1,00084473008
202.4116234546,58.4187678862,[LM2005]_NGC_5204_ULX1,00084473009
202.4099096605,58.4188514354,[LM2005]_NGC_5204_ULX1,00084473010
202.4118616056,58.4186412744,[LM2005]_NGC_5204_ULX1,00084473011
202.4129387174,58.4175475701,[LM2005]_NGC_5204_ULX1,00084473012
202.4122687976,58.4180466409,[LM2005]_NGC_5204_ULX1,00084473013
202.4099181212,58.4182608519,[LM2005]_NGC_5204_ULX1,00084473013
202.4097270774,58.4186380689,[LM2005]_NGC_5204_ULX1,00084473013
202.4129995743,58.4189552019,[LM2005]_NGC_5204_ULX1,00031978001
210.8313714597,-41.3829744098,[LM2005]_NGC_5408_ULX1,00031978002
210.8315447619,-41.3829040246,[LM2005]_NGC_5408_ULX1,00031978003
210.8321937167,-41.3833769038,[LM2005]_NGC_5408_ULX1,00031978005
210.832176117,-41.382801193,[LM2005]_NGC_5408_ULX1,00031978006
210.831634288,-41.3829225924,[LM2005]_NGC_5408_ULX1,00031978008
210.8313048015,-41.3828104005,[LM2005]_NGC_5408_ULX1,00031978009
210.831941239,-41.3826308836,[LM2005]_NGC_5408_ULX1,00031978010
210.8310754714,-41.3830517588,[LM2005]_NGC_5408_ULX1,00031978011
210.8316265993,-41.3826244418,[LM2005]_NGC_5408_ULX1,00031978013
210.8315053201,-41.3825781348,[LM2005]_NGC_5408_ULX1,00031978014
210.8318806575,-41.3828095698,[LM2005]_NGC_5408_ULX1,00031978015
210.8321762284,-41.3827765436,[LM2005]_NGC_5408_ULX1,00031978016
