,ndata,mean,std,max,min,max/min,sigma_xs,F_var,kurtosis,von_neumann,skew,t_diff_max,t_diff_min,t_diff_mean,y_diff_max,y_diff_min,y_diff_mean,ls_z_fal,ls_pow[0],ls_freq[0],ls_period[0],ls_fap[0],ls_pow[1],ls_freq[1],ls_period[1],ls_fap[1],ls_pow[2],ls_freq[2],ls_period[2],ls_fap[2],simbad_name,readable_name,curve
10,27.0,0.2663067407407408,0.02114888461745475,0.306917,0.227553,1.3487714949923753,0.0002598742519515668,0.06053401314109289,-0.6889184050824273,2.1212727045392157,0.11904138994646882,1274.7738872094997,0.7406366260984214,161.96988114068068,0.06962499999999999,-0.06151099999999998,0.00015361538461538453,0.7222423300528651,0.7364383748016121,0.5759881927114554,1.7361466999740318,0.0030000000000000027,0.7078820028668781,0.1251921304980966,7.987722519149906,0.007000000000000006,0.6484341602245781,0.8109321581317551,1.2331487781959762,0.038000000000000034,[LM2005]_NGC_598_ULX1,M33 ULX-1,HARD
11,27.0,0.2453305925925926,0.022032080006813063,0.299797,0.188676,1.5889514299645953,0.0003099022593105414,0.07175640350329224,0.9626435286464421,1.9891675378979334,-0.21567156203961838,1274.7738872094997,0.7406366260984214,161.96988114068068,0.07121400000000003,-0.042080000000000006,0.004273884615384614,0.6901151996810896,0.5977105308076609,0.8428469235981876,1.1864550631933402,0.050000000000000044,0.5960112956002975,0.36816227949552005,2.716193525774192,0.04400000000000004,0.5700099404291875,0.9397785252603732,1.0640804967563415,0.07499999999999996,[LM2005]_NGC_598_ULX1,M33 ULX-1,SOFT
12,160.0,0.016223484103749998,0.008630711394909053,0.04061756,0.0005086245,79.85765530366704,-6.119746114093143e-06,,-0.4557969974666136,1.2308094449125129,0.2147283929070676,742.0753128232973,0.03475186340074288,37.98678564848995,0.029063999899999998,-0.022177208,-0.0001498043396226414,0.2835493621936637,0.31830816516317795,0.022689104697963147,44.07401760941992,0.0020000000000000018,0.2360898060017202,0.796046418012359,1.2562081524050956,0.07299999999999995,0.22732168649432621,0.9998577758993257,1.0001422443312464,0.10899999999999999,RX_J133001+47137,M51 ULX-7,PC
13,108.0,0.008183212962962963,0.005204632495032716,0.024678,-0.000643,-38.37947122861586,1.673283787270682e-05,0.4998744600135007,-0.2302053955716703,1.6716592581322938,0.25386244843624367,78.47598096639558,0.8894257986030425,12.637430959089716,0.016717,-0.014507000000000003,5.674329127026939e-20,,,,,,,,,,,,,,RX_J133001+47137,M51 ULX-7,HARD
14,108.0,0.009721972222222222,0.00491297172734312,0.024983,-0.000811,-30.805178791615294,1.1141148428435447e-05,0.3433290914316743,0.11286507158791448,1.7066845861549766,0.5096698277631376,78.47598096639558,0.8894257986030425,12.637430959089716,0.019983,-0.013869999999999999,-4.148598130841122e-05,0.8308607117647098,0.6831780950080146,0.026144114367425406,38.249526679165804,0.21899999999999997,0.6551801943060093,0.33334602931532287,2.9998857405140034,0.32899999999999996,0.6263558111944469,0.3601171157888758,2.7768744004555046,0.45799999999999996,RX_J133001+47137,M51 ULX-7,SOFT
15,608.0,0.058406824539473684,0.02312427454815673,0.1130205,0.01476236,7.655991318461275,0.00010389212969679759,0.17451297787035555,-1.0487340827155416,0.6673580328803506,0.1460552697233565,740.8058110925995,0.05529451390611939,9.70673905242751,0.06301789,-0.07365047,9.819777594728166e-05,0.06698377674838953,0.17680652187723558,0.0014752213959247948,677.8643549791485,0.0,0.05908154355117041,0.047198308560974706,21.187199933406866,0.030000000000000027,0.047791726050723966,0.9864055088354854,1.0137818483805547,0.19699999999999995,[LM2005]_NGC_3031_ULX1,M81 X-6,PC
16,604.0,0.03533823675496688,0.017152627364494494,0.083963,0.000324,259.14506172839504,0.00023161679643452166,0.43066556617495094,-1.0514894313661047,0.6882771187043144,0.13652298492041967,740.8058110925995,0.05529451390611939,8.68174080939868,0.04570300000000001,-0.050342,3.2679933665008354e-05,0.05152965532712805,0.16842016556169134,0.0019932972097854735,501.6813323626856,0.0,0.04019555775946965,0.04722652399386241,21.1745416649754,0.17000000000000004,0.030315563921760248,0.41631284490684156,2.4020397454317566,0.808,[LM2005]_NGC_3031_ULX1,M81 X-6,HARD
17,604.0,0.02334049503311258,0.00903747960060947,0.062062,-0.003167,-19.59646353015472,3.6208099091056855e-05,0.2578058688840498,0.4445161735958747,1.276079518975179,0.440963151175707,740.8058110925995,0.05529451390611939,8.68174080939868,0.027288000000000003,-0.031701,-2.9834162520730004e-06,0.05733562178672394,0.11507244324833672,0.0030247981584088494,330.6005715521975,0.0,0.046068369360952925,0.03939475753209233,25.384088204765963,0.09699999999999998,0.04202090012346912,0.622116386026624,1.6074162688220917,0.21899999999999997,[LM2005]_NGC_3031_ULX1,M81 X-6,SOFT
18,415.0,1.9543810450602408,0.2998894860351719,2.782647,0.2070899,13.436903489740446,0.04722397235640045,0.11119160934709203,4.402665555165999,1.3621771719487652,-0.6543847514241204,899.5268307119986,0.06592641200404614,12.560466188022465,1.8840601,-1.6753071000000002,0.00039926811594203065,0.45062212064930085,0.23705247500351234,0.9856475970800507,1.014561393912457,0.43899999999999995,0.03939475753209233,0.046068369360952925,28.0,28.0,0.622116386026624,0.04202090012346912,101.03605651855469,100.0,M82_X-2,M82 X-2,PC
19,415.0,0.726190021686747,0.18194618294423723,1.293429,0.085974,15.044420406169307,0.02918635495117157,0.2352554281039822,1.4440189882556185,0.8271568112939148,0.9285479972708364,899.5268307119986,0.06592641200404614,12.560466188022465,0.7104499999999999,-0.603789,-5.440338164251386e-05,0.3269539519313143,0.18665149681813778,0.9958783013815738,1.0041387573287903,0.41700000000000004,0.17279733742923986,0.0027692195408649013,361.11257530981936,0.487,0.16655861495649968,0.04488433687232287,22.279487003329937,0.5349999999999999,M82_X-2,M82 X-2,HARD
20,415.0,1.2359391927710843,0.17301166214152988,1.714999,0.123133,13.92802092046811,0.02322673106311815,0.12330961487483662,6.637985234824159,2.0209420604368087,-1.605754741294694,899.5268307119986,0.06592641200404614,12.560466188022465,1.232183,-1.0781100000000001,0.0004713840579710178,0.39780423227701417,0.24797360871070742,0.9856475970800507,1.014561393912457,0.42200000000000004,0.22499507808781496,0.038307455535629434,26.104579017781763,0.548,0.22044058200051364,0.486689225261782,2.054699278501834,0.562,M82_X-2,M82 X-2,SOFT
21,8.0,0.030968104999999996,0.008251671947123807,0.04633334,0.02018923,2.294953299358123,-7.625462961103993e-05,,-0.6919841595048366,2.7016426759550285,0.39116121754881494,1439.7174355636016,3.299104919002275,317.7891838594577,0.018567659999999996,-0.02581213,-0.0022037714285714285,0.9859598267288007,0.9837966153695711,0.7151302116916058,1.3983467397280678,0.009000000000000008,0.9705292798494215,0.5143681869267367,1.9441326765849023,0.028000000000000025,0.9637404242842534,0.10241494130531681,9.764200293967123,0.04500000000000004,[LM2005]_NGC_1042_ULX1,NGC1042 ULX-1,PC
22,8.0,0.015679875,0.00459957091578932,0.022551,0.007783,2.897468842348709,4.7717895892857246e-06,0.13931505363956426,-0.80255176784586,2.868099727044414,-0.09984859167913267,1439.7174355636016,3.299104919002275,317.7891838594577,0.008693000000000001,-0.014768000000000002,-0.0010835714285714287,0.9879244719159266,2.3345834337285534,0.9229049717595023,1.0835351749091973,0.0,1.0090702974063044,0.9518549816002044,1.050580203214209,0.0,0.9996639997434686,0.8215799373170447,1.2171670151362322,0.0,[LM2005]_NGC_1042_ULX1,NGC1042 ULX-1,HARD
23,8.0,0.015691249999999997,0.005600909630363625,0.024554,0.008731,2.8122780895659147,1.606508458928571e-05,0.2554370950052106,-1.1520420028097627,2.1052680692910344,0.4234009203470404,1439.7174355636016,3.299104919002275,317.7891838594577,0.011814999999999999,-0.011043999999999998,-0.001120285714285714,0.9868766007612915,1.0948584930469536,0.9570695796460451,1.044856112101935,0.0,1.086088808605755,0.8584417510893674,1.1649014027230087,0.0,0.9961647031336753,0.7056000842285176,1.417233390913453,0.0010000000000000009,[LM2005]_NGC_1042_ULX1,NGC1042 ULX-1,SOFT
