name,length,N_obs,N_bad,N_good,N_UL,simbad_name,xrt_curve,uvot_filter
tab_no_BAD,34,34,0,34,0,[LM2005]_NGC_247_ULX1,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,FULL,UVM2
tab_no_UL_no_bad,34,34,0,34,0,[LM2005]_NGC_247_ULX1,FULL,UVM2
tab,53,53,17,36,0,[LM2005]_NGC_247_ULX1,FULL,UVW1
tab_5_sig,53,53,17,36,0,[LM2005]_NGC_247_ULX1,FULL,UVW1
tab_UL,0,0,0,0,0,[LM2005]_NGC_247_ULX1,FULL,UVW1
tab_no_UL,53,53,17,36,0,[LM2005]_NGC_247_ULX1,FULL,UVW1
tab_BAD,17,17,17,0,0,[LM2005]_NGC_247_ULX1,FULL,UVW1
tab_no_BAD,36,36,0,36,0,[LM2005]_NGC_247_ULX1,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,FULL,UVW1
tab_no_UL_no_bad,36,36,0,36,0,[LM2005]_NGC_247_ULX1,FULL,UVW1
tab,25,25,6,19,1,[LM2005]_NGC_247_ULX1,FULL,UVW2
tab_5_sig,25,25,6,19,1,[LM2005]_NGC_247_ULX1,FULL,UVW2
tab_UL,1,1,1,0,1,[LM2005]_NGC_247_ULX1,FULL,UVW2
tab_no_UL,24,24,5,19,0,[LM2005]_NGC_247_ULX1,FULL,UVW2
tab_BAD,6,6,6,0,1,[LM2005]_NGC_247_ULX1,FULL,UVW2
tab_no_BAD,19,19,0,19,0,[LM2005]_NGC_247_ULX1,FULL,UVW2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,FULL,UVW2
tab_no_UL_no_bad,19,19,0,19,0,[LM2005]_NGC_247_ULX1,FULL,UVW2
tab,20,20,6,14,0,[LM2005]_NGC_247_ULX1,HARD,U
tab_5_sig,20,20,6,14,0,[LM2005]_NGC_247_ULX1,HARD,U
tab_UL,0,0,0,0,0,[LM2005]_NGC_247_ULX1,HARD,U
tab_no_UL,20,20,6,14,0,[LM2005]_NGC_247_ULX1,HARD,U
tab_BAD,6,6,6,0,0,[LM2005]_NGC_247_ULX1,HARD,U
tab_no_BAD,14,14,0,14,0,[LM2005]_NGC_247_ULX1,HARD,U
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,HARD,U
tab_no_UL_no_bad,14,14,0,14,0,[LM2005]_NGC_247_ULX1,HARD,U
tab,69,69,35,34,0,[LM2005]_NGC_247_ULX1,HARD,UVM2
tab_5_sig,68,68,34,34,0,[LM2005]_NGC_247_ULX1,HARD,UVM2
tab_UL,0,0,0,0,0,[LM2005]_NGC_247_ULX1,HARD,UVM2
tab_no_UL,68,68,34,34,0,[LM2005]_NGC_247_ULX1,HARD,UVM2
tab_BAD,34,34,34,0,0,[LM2005]_NGC_247_ULX1,HARD,UVM2
tab_no_BAD,34,34,0,34,0,[LM2005]_NGC_247_ULX1,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,HARD,UVM2
tab_no_UL_no_bad,34,34,0,34,0,[LM2005]_NGC_247_ULX1,HARD,UVM2
tab,53,53,17,36,0,[LM2005]_NGC_247_ULX1,HARD,UVW1
tab_5_sig,53,53,17,36,0,[LM2005]_NGC_247_ULX1,HARD,UVW1
tab_UL,0,0,0,0,0,[LM2005]_NGC_247_ULX1,HARD,UVW1
tab_no_UL,53,53,17,36,0,[LM2005]_NGC_247_ULX1,HARD,UVW1
tab_BAD,17,17,17,0,0,[LM2005]_NGC_247_ULX1,HARD,UVW1
tab_no_BAD,36,36,0,36,0,[LM2005]_NGC_247_ULX1,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,HARD,UVW1
tab_no_UL_no_bad,36,36,0,36,0,[LM2005]_NGC_247_ULX1,HARD,UVW1
tab,25,25,6,19,0,[LM2005]_NGC_247_ULX1,HARD,UVW2
tab_5_sig,25,25,6,19,0,[LM2005]_NGC_247_ULX1,HARD,UVW2
tab_UL,0,0,0,0,0,[LM2005]_NGC_247_ULX1,HARD,UVW2
tab_no_UL,25,25,6,19,0,[LM2005]_NGC_247_ULX1,HARD,UVW2
tab_BAD,6,6,6,0,0,[LM2005]_NGC_247_ULX1,HARD,UVW2
tab_no_BAD,19,19,0,19,0,[LM2005]_NGC_247_ULX1,HARD,UVW2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,HARD,UVW2
tab_no_UL_no_bad,19,19,0,19,0,[LM2005]_NGC_247_ULX1,HARD,UVW2
tab,20,20,6,14,0,[LM2005]_NGC_247_ULX1,SOFT,U
tab_5_sig,20,20,6,14,0,[LM2005]_NGC_247_ULX1,SOFT,U
tab_UL,0,0,0,0,0,[LM2005]_NGC_247_ULX1,SOFT,U
tab_no_UL,20,20,6,14,0,[LM2005]_NGC_247_ULX1,SOFT,U
tab_BAD,6,6,6,0,0,[LM2005]_NGC_247_ULX1,SOFT,U
tab_no_BAD,14,14,0,14,0,[LM2005]_NGC_247_ULX1,SOFT,U
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,SOFT,U
tab_no_UL_no_bad,14,14,0,14,0,[LM2005]_NGC_247_ULX1,SOFT,U
tab,69,69,35,34,0,[LM2005]_NGC_247_ULX1,SOFT,UVM2
tab_5_sig,68,68,34,34,0,[LM2005]_NGC_247_ULX1,SOFT,UVM2
tab_UL,0,0,0,0,0,[LM2005]_NGC_247_ULX1,SOFT,UVM2
tab_no_UL,68,68,34,34,0,[LM2005]_NGC_247_ULX1,SOFT,UVM2
tab_BAD,34,34,34,0,0,[LM2005]_NGC_247_ULX1,SOFT,UVM2
tab_no_BAD,34,34,0,34,0,[LM2005]_NGC_247_ULX1,SOFT,UVM2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,SOFT,UVM2
tab_no_UL_no_bad,34,34,0,34,0,[LM2005]_NGC_247_ULX1,SOFT,UVM2
tab,53,53,17,36,0,[LM2005]_NGC_247_ULX1,SOFT,UVW1
tab_5_sig,53,53,17,36,0,[LM2005]_NGC_247_ULX1,SOFT,UVW1
tab_UL,0,0,0,0,0,[LM2005]_NGC_247_ULX1,SOFT,UVW1
tab_no_UL,53,53,17,36,0,[LM2005]_NGC_247_ULX1,SOFT,UVW1
tab_BAD,17,17,17,0,0,[LM2005]_NGC_247_ULX1,SOFT,UVW1
tab_no_BAD,36,36,0,36,0,[LM2005]_NGC_247_ULX1,SOFT,UVW1
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,SOFT,UVW1
tab_no_UL_no_bad,36,36,0,36,0,[LM2005]_NGC_247_ULX1,SOFT,UVW1
tab,25,25,6,19,0,[LM2005]_NGC_247_ULX1,SOFT,UVW2
tab_5_sig,25,25,6,19,0,[LM2005]_NGC_247_ULX1,SOFT,UVW2
tab_UL,0,0,0,0,0,[LM2005]_NGC_247_ULX1,SOFT,UVW2
tab_no_UL,25,25,6,19,0,[LM2005]_NGC_247_ULX1,SOFT,UVW2
tab_BAD,6,6,6,0,0,[LM2005]_NGC_247_ULX1,SOFT,UVW2
tab_no_BAD,19,19,0,19,0,[LM2005]_NGC_247_ULX1,SOFT,UVW2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_247_ULX1,SOFT,UVW2
tab_no_UL_no_bad,19,19,0,19,0,[LM2005]_NGC_247_ULX1,SOFT,UVW2
tab,80,80,0,80,4,[LM2005]_NGC_3031_ULX1,FULL,B
tab_5_sig,78,78,0,78,3,[LM2005]_NGC_3031_ULX1,FULL,B
tab_UL,3,3,0,3,3,[LM2005]_NGC_3031_ULX1,FULL,B
tab_no_UL,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,FULL,B
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,FULL,B
tab_no_BAD,78,78,0,78,3,[LM2005]_NGC_3031_ULX1,FULL,B
tab_UL_no_bad,3,3,0,3,3,[LM2005]_NGC_3031_ULX1,FULL,B
tab_no_UL_no_bad,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,FULL,B
tab,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,FULL,U
tab_5_sig,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,FULL,U
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,FULL,U
tab_no_UL,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,FULL,U
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,FULL,U
tab_no_BAD,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,FULL,U
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,FULL,U
tab_no_UL_no_bad,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,FULL,U
tab,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,FULL,UVM2
tab_5_sig,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,FULL,UVM2
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,FULL,UVM2
tab_no_UL,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,FULL,UVM2
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,FULL,UVM2
tab_no_BAD,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,FULL,UVM2
tab_no_UL_no_bad,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,FULL,UVM2
tab,124,124,7,117,3,[LM2005]_NGC_3031_ULX1,FULL,UVW1
tab_5_sig,123,123,7,116,3,[LM2005]_NGC_3031_ULX1,FULL,UVW1
tab_UL,3,3,3,0,3,[LM2005]_NGC_3031_ULX1,FULL,UVW1
tab_no_UL,120,120,4,116,0,[LM2005]_NGC_3031_ULX1,FULL,UVW1
tab_BAD,7,7,7,0,3,[LM2005]_NGC_3031_ULX1,FULL,UVW1
tab_no_BAD,116,116,0,116,0,[LM2005]_NGC_3031_ULX1,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,FULL,UVW1
tab_no_UL_no_bad,116,116,0,116,0,[LM2005]_NGC_3031_ULX1,FULL,UVW1
tab,298,298,18,280,11,[LM2005]_NGC_3031_ULX1,FULL,UVW2
tab_5_sig,295,295,16,279,9,[LM2005]_NGC_3031_ULX1,FULL,UVW2
tab_UL,9,9,6,3,9,[LM2005]_NGC_3031_ULX1,FULL,UVW2
tab_no_UL,286,286,10,276,0,[LM2005]_NGC_3031_ULX1,FULL,UVW2
tab_BAD,16,16,16,0,6,[LM2005]_NGC_3031_ULX1,FULL,UVW2
tab_no_BAD,279,279,0,279,3,[LM2005]_NGC_3031_ULX1,FULL,UVW2
tab_UL_no_bad,3,3,0,3,3,[LM2005]_NGC_3031_ULX1,FULL,UVW2
tab_no_UL_no_bad,276,276,0,276,0,[LM2005]_NGC_3031_ULX1,FULL,UVW2
tab,75,75,0,75,4,[LM2005]_NGC_3031_ULX1,FULL,V
tab_5_sig,73,73,0,73,3,[LM2005]_NGC_3031_ULX1,FULL,V
tab_UL,3,3,0,3,3,[LM2005]_NGC_3031_ULX1,FULL,V
tab_no_UL,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,FULL,V
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,FULL,V
tab_no_BAD,73,73,0,73,3,[LM2005]_NGC_3031_ULX1,FULL,V
tab_UL_no_bad,3,3,0,3,3,[LM2005]_NGC_3031_ULX1,FULL,V
tab_no_UL_no_bad,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,FULL,V
tab,76,76,0,76,0,[LM2005]_NGC_3031_ULX1,HARD,B
tab_5_sig,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,HARD,B
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,B
tab_no_UL,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,HARD,B
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,B
tab_no_BAD,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,HARD,B
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,B
tab_no_UL_no_bad,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,HARD,B
tab,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HARD,U
tab_5_sig,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HARD,U
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,U
tab_no_UL,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HARD,U
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,U
tab_no_BAD,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HARD,U
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,U
tab_no_UL_no_bad,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HARD,U
tab,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HARD,UVM2
tab_5_sig,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HARD,UVM2
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,UVM2
tab_no_UL,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HARD,UVM2
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,UVM2
tab_no_BAD,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,UVM2
tab_no_UL_no_bad,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HARD,UVM2
tab,124,124,7,117,0,[LM2005]_NGC_3031_ULX1,HARD,UVW1
tab_5_sig,121,121,5,116,0,[LM2005]_NGC_3031_ULX1,HARD,UVW1
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,UVW1
tab_no_UL,121,121,5,116,0,[LM2005]_NGC_3031_ULX1,HARD,UVW1
tab_BAD,5,5,5,0,0,[LM2005]_NGC_3031_ULX1,HARD,UVW1
tab_no_BAD,116,116,0,116,0,[LM2005]_NGC_3031_ULX1,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,UVW1
tab_no_UL_no_bad,116,116,0,116,0,[LM2005]_NGC_3031_ULX1,HARD,UVW1
tab,298,298,18,280,0,[LM2005]_NGC_3031_ULX1,HARD,UVW2
tab_5_sig,295,295,16,279,0,[LM2005]_NGC_3031_ULX1,HARD,UVW2
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,UVW2
tab_no_UL,295,295,16,279,0,[LM2005]_NGC_3031_ULX1,HARD,UVW2
tab_BAD,16,16,16,0,0,[LM2005]_NGC_3031_ULX1,HARD,UVW2
tab_no_BAD,279,279,0,279,0,[LM2005]_NGC_3031_ULX1,HARD,UVW2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,UVW2
tab_no_UL_no_bad,279,279,0,279,0,[LM2005]_NGC_3031_ULX1,HARD,UVW2
tab,71,71,0,71,0,[LM2005]_NGC_3031_ULX1,HARD,V
tab_5_sig,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,HARD,V
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,V
tab_no_UL,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,HARD,V
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,V
tab_no_BAD,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,HARD,V
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HARD,V
tab_no_UL_no_bad,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,HARD,V
tab,76,76,0,76,0,[LM2005]_NGC_3031_ULX1,HR,B
tab_5_sig,74,74,0,74,0,[LM2005]_NGC_3031_ULX1,HR,B
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,B
tab_no_UL,74,74,0,74,0,[LM2005]_NGC_3031_ULX1,HR,B
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,B
tab_no_BAD,74,74,0,74,0,[LM2005]_NGC_3031_ULX1,HR,B
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,B
tab_no_UL_no_bad,74,74,0,74,0,[LM2005]_NGC_3031_ULX1,HR,B
tab,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HR,U
tab_5_sig,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HR,U
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,U
tab_no_UL,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HR,U
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,U
tab_no_BAD,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HR,U
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,U
tab_no_UL_no_bad,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,HR,U
tab,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HR,UVM2
tab_5_sig,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HR,UVM2
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,UVM2
tab_no_UL,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HR,UVM2
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,UVM2
tab_no_BAD,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HR,UVM2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,UVM2
tab_no_UL_no_bad,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,HR,UVM2
tab,124,124,7,117,0,[LM2005]_NGC_3031_ULX1,HR,UVW1
tab_5_sig,122,122,6,116,0,[LM2005]_NGC_3031_ULX1,HR,UVW1
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,UVW1
tab_no_UL,122,122,6,116,0,[LM2005]_NGC_3031_ULX1,HR,UVW1
tab_BAD,6,6,6,0,0,[LM2005]_NGC_3031_ULX1,HR,UVW1
tab_no_BAD,116,116,0,116,0,[LM2005]_NGC_3031_ULX1,HR,UVW1
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,UVW1
tab_no_UL_no_bad,116,116,0,116,0,[LM2005]_NGC_3031_ULX1,HR,UVW1
tab,71,71,0,71,0,[LM2005]_NGC_3031_ULX1,HR,V
tab_5_sig,69,69,0,69,0,[LM2005]_NGC_3031_ULX1,HR,V
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,V
tab_no_UL,69,69,0,69,0,[LM2005]_NGC_3031_ULX1,HR,V
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,V
tab_no_BAD,69,69,0,69,0,[LM2005]_NGC_3031_ULX1,HR,V
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,HR,V
tab_no_UL_no_bad,69,69,0,69,0,[LM2005]_NGC_3031_ULX1,HR,V
tab,76,76,0,76,0,[LM2005]_NGC_3031_ULX1,SOFT,B
tab_5_sig,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,SOFT,B
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,B
tab_no_UL,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,SOFT,B
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,B
tab_no_BAD,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,SOFT,B
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,B
tab_no_UL_no_bad,75,75,0,75,0,[LM2005]_NGC_3031_ULX1,SOFT,B
tab,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,SOFT,U
tab_5_sig,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,SOFT,U
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,U
tab_no_UL,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,SOFT,U
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,U
tab_no_BAD,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,SOFT,U
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,U
tab_no_UL_no_bad,36,36,0,36,0,[LM2005]_NGC_3031_ULX1,SOFT,U
tab,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,SOFT,UVM2
tab_5_sig,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,SOFT,UVM2
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,UVM2
tab_no_UL,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,SOFT,UVM2
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,UVM2
tab_no_BAD,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,SOFT,UVM2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,UVM2
tab_no_UL_no_bad,40,40,0,40,0,[LM2005]_NGC_3031_ULX1,SOFT,UVM2
tab,124,124,7,117,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW1
tab_5_sig,121,121,5,116,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW1
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW1
tab_no_UL,121,121,5,116,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW1
tab_BAD,5,5,5,0,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW1
tab_no_BAD,116,116,0,116,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW1
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW1
tab_no_UL_no_bad,116,116,0,116,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW1
tab,298,298,18,280,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW2
tab_5_sig,295,295,16,279,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW2
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW2
tab_no_UL,295,295,16,279,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW2
tab_BAD,16,16,16,0,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW2
tab_no_BAD,279,279,0,279,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW2
tab_no_UL_no_bad,279,279,0,279,0,[LM2005]_NGC_3031_ULX1,SOFT,UVW2
tab,71,71,0,71,0,[LM2005]_NGC_3031_ULX1,SOFT,V
tab_5_sig,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,SOFT,V
tab_UL,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,V
tab_no_UL,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,SOFT,V
tab_BAD,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,V
tab_no_BAD,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,SOFT,V
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_3031_ULX1,SOFT,V
tab_no_UL_no_bad,70,70,0,70,0,[LM2005]_NGC_3031_ULX1,SOFT,V
tab,129,129,35,94,4,[LM2005]_NGC_4395_ULX1,FULL,B
tab_5_sig,128,128,34,94,3,[LM2005]_NGC_4395_ULX1,FULL,B
tab_UL,3,3,3,0,3,[LM2005]_NGC_4395_ULX1,FULL,B
tab_no_UL,125,125,31,94,0,[LM2005]_NGC_4395_ULX1,FULL,B
tab_BAD,34,34,34,0,3,[LM2005]_NGC_4395_ULX1,FULL,B
tab_no_BAD,94,94,0,94,0,[LM2005]_NGC_4395_ULX1,FULL,B
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4395_ULX1,FULL,B
tab_no_UL_no_bad,94,94,0,94,0,[LM2005]_NGC_4395_ULX1,FULL,B
tab,12,12,5,7,1,[LM2005]_NGC_4395_ULX1,FULL,U
tab_5_sig,12,12,5,7,1,[LM2005]_NGC_4395_ULX1,FULL,U
tab_UL,1,1,1,0,1,[LM2005]_NGC_4395_ULX1,FULL,U
tab_no_UL,11,11,4,7,0,[LM2005]_NGC_4395_ULX1,FULL,U
tab_BAD,5,5,5,0,1,[LM2005]_NGC_4395_ULX1,FULL,U
tab_no_BAD,7,7,0,7,0,[LM2005]_NGC_4395_ULX1,FULL,U
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4395_ULX1,FULL,U
tab_no_UL_no_bad,7,7,0,7,0,[LM2005]_NGC_4395_ULX1,FULL,U
tab,42,42,35,7,7,[LM2005]_NGC_4395_ULX1,FULL,UVM2
tab_5_sig,42,42,35,7,7,[LM2005]_NGC_4395_ULX1,FULL,UVM2
tab_UL,7,7,6,1,7,[LM2005]_NGC_4395_ULX1,FULL,UVM2
tab_no_UL,35,35,29,6,0,[LM2005]_NGC_4395_ULX1,FULL,UVM2
tab_BAD,35,35,35,0,6,[LM2005]_NGC_4395_ULX1,FULL,UVM2
tab_no_BAD,7,7,0,7,1,[LM2005]_NGC_4395_ULX1,FULL,UVM2
tab_UL_no_bad,1,1,0,1,1,[LM2005]_NGC_4395_ULX1,FULL,UVM2
tab_no_UL_no_bad,6,6,0,6,0,[LM2005]_NGC_4395_ULX1,FULL,UVM2
tab,13,13,6,7,1,[LM2005]_NGC_4395_ULX1,FULL,UVW1
tab_5_sig,13,13,6,7,1,[LM2005]_NGC_4395_ULX1,FULL,UVW1
tab_UL,1,1,1,0,1,[LM2005]_NGC_4395_ULX1,FULL,UVW1
tab_no_UL,12,12,5,7,0,[LM2005]_NGC_4395_ULX1,FULL,UVW1
tab_BAD,6,6,6,0,1,[LM2005]_NGC_4395_ULX1,FULL,UVW1
tab_no_BAD,7,7,0,7,0,[LM2005]_NGC_4395_ULX1,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4395_ULX1,FULL,UVW1
tab_no_UL_no_bad,7,7,0,7,0,[LM2005]_NGC_4395_ULX1,FULL,UVW1
tab,45,45,22,23,3,[LM2005]_NGC_4395_ULX1,FULL,UVW2
tab_5_sig,44,44,21,23,2,[LM2005]_NGC_4395_ULX1,FULL,UVW2
tab_UL,2,2,2,0,2,[LM2005]_NGC_4395_ULX1,FULL,UVW2
tab_no_UL,42,42,19,23,0,[LM2005]_NGC_4395_ULX1,FULL,UVW2
tab_BAD,21,21,21,0,2,[LM2005]_NGC_4395_ULX1,FULL,UVW2
tab_no_BAD,23,23,0,23,0,[LM2005]_NGC_4395_ULX1,FULL,UVW2
tab_UL_no_bad,0,0,0,0,0,[LM2005]_NGC_4395_ULX1,FULL,UVW2
tab_no_UL_no_bad,23,23,0,23,0,[LM2005]_NGC_4395_ULX1,FULL,UVW2
tab,101,101,27,74,5,[LM2005]_NGC_4395_ULX1,FULL,V
tab_5_sig,100,100,26,74,4,[LM2005]_NGC_4395_ULX1,FULL,V
tab_UL,4,4,4,0,4,[LM2005]_NGC_4395_ULX1,FULL,V
tab_no_UL,96,96,22,74,0,[LM2005]_NGC_4395_ULX1,FULL,V
tab_BAD,26,26,26,0,4,[LM2005]_NGC_4395_ULX1,FULL,V
