name,length,N_obs,N_bad,N_good,N_UL,simbad_name,xrt_curve,uvot_filter,include_bad,include_UL
tab,31,31,26,5,25,M31_ULX-1,FULL,U,True,True
tab_5_sig,30,30,25,5,24,M31_ULX-1,FULL,U,True,True
tab_UL,24,24,23,1,24,M31_ULX-1,FULL,U,True,True
tab_no_UL,6,6,2,4,0,M31_ULX-1,FULL,U,True,True
tab_BAD,25,25,25,0,23,M31_ULX-1,FULL,U,True,True
tab_no_BAD,5,5,0,5,1,M31_ULX-1,FULL,U,True,True
tab_UL_no_bad,1,1,0,1,1,M31_ULX-1,FULL,U,True,True
tab_no_UL_no_bad,4,4,0,4,0,M31_ULX-1,FULL,U,True,True
tab,28,28,21,7,21,M31_ULX-1,FULL,UVM2,False,False
tab_5_sig,28,28,21,7,21,M31_ULX-1,FULL,UVM2,False,False
tab_UL,21,21,20,1,21,M31_ULX-1,FULL,UVM2,False,False
tab_no_UL,7,7,1,6,0,M31_ULX-1,FULL,UVM2,False,False
tab_BAD,21,21,21,0,20,M31_ULX-1,FULL,UVM2,False,False
tab_no_BAD,7,7,0,7,1,M31_ULX-1,FULL,UVM2,False,False
tab_UL_no_bad,1,1,0,1,1,M31_ULX-1,FULL,UVM2,False,False
tab_no_UL_no_bad,6,6,0,6,0,M31_ULX-1,FULL,UVM2,False,False
tab,28,28,21,7,21,M31_ULX-1,FULL,UVM2,False,True
tab_5_sig,28,28,21,7,21,M31_ULX-1,FULL,UVM2,False,True
tab_UL,21,21,20,1,21,M31_ULX-1,FULL,UVM2,False,True
tab_no_UL,7,7,1,6,0,M31_ULX-1,FULL,UVM2,False,True
tab_BAD,21,21,21,0,20,M31_ULX-1,FULL,UVM2,False,True
tab_no_BAD,7,7,0,7,1,M31_ULX-1,FULL,UVM2,False,True
tab_UL_no_bad,1,1,0,1,1,M31_ULX-1,FULL,UVM2,False,True
tab_no_UL_no_bad,6,6,0,6,0,M31_ULX-1,FULL,UVM2,False,True
tab,28,28,21,7,21,M31_ULX-1,FULL,UVM2,True,False
tab_5_sig,28,28,21,7,21,M31_ULX-1,FULL,UVM2,True,False
tab_UL,21,21,20,1,21,M31_ULX-1,FULL,UVM2,True,False
tab_no_UL,7,7,1,6,0,M31_ULX-1,FULL,UVM2,True,False
tab_BAD,21,21,21,0,20,M31_ULX-1,FULL,UVM2,True,False
tab_no_BAD,7,7,0,7,1,M31_ULX-1,FULL,UVM2,True,False
tab_UL_no_bad,1,1,0,1,1,M31_ULX-1,FULL,UVM2,True,False
tab_no_UL_no_bad,6,6,0,6,0,M31_ULX-1,FULL,UVM2,True,False
tab,28,28,21,7,21,M31_ULX-1,FULL,UVM2,True,True
tab_5_sig,28,28,21,7,21,M31_ULX-1,FULL,UVM2,True,True
tab_UL,21,21,20,1,21,M31_ULX-1,FULL,UVM2,True,True
tab_no_UL,7,7,1,6,0,M31_ULX-1,FULL,UVM2,True,True
tab_BAD,21,21,21,0,20,M31_ULX-1,FULL,UVM2,True,True
tab_no_BAD,7,7,0,7,1,M31_ULX-1,FULL,UVM2,True,True
tab_UL_no_bad,1,1,0,1,1,M31_ULX-1,FULL,UVM2,True,True
tab_no_UL_no_bad,6,6,0,6,0,M31_ULX-1,FULL,UVM2,True,True
tab,353,353,338,15,342,M31_ULX-1,FULL,UVW1,False,False
tab_5_sig,352,352,338,14,342,M31_ULX-1,FULL,UVW1,False,False
tab_UL,342,342,330,12,342,M31_ULX-1,FULL,UVW1,False,False
tab_no_UL,10,10,8,2,0,M31_ULX-1,FULL,UVW1,False,False
tab_BAD,338,338,338,0,330,M31_ULX-1,FULL,UVW1,False,False
tab_no_BAD,14,14,0,14,12,M31_ULX-1,FULL,UVW1,False,False
tab_UL_no_bad,12,12,0,12,12,M31_ULX-1,FULL,UVW1,False,False
tab_no_UL_no_bad,2,2,0,2,0,M31_ULX-1,FULL,UVW1,False,False
tab,353,353,338,15,342,M31_ULX-1,FULL,UVW1,False,True
tab_5_sig,352,352,338,14,342,M31_ULX-1,FULL,UVW1,False,True
tab_UL,342,342,330,12,342,M31_ULX-1,FULL,UVW1,False,True
tab_no_UL,10,10,8,2,0,M31_ULX-1,FULL,UVW1,False,True
tab_BAD,338,338,338,0,330,M31_ULX-1,FULL,UVW1,False,True
tab_no_BAD,14,14,0,14,12,M31_ULX-1,FULL,UVW1,False,True
tab_UL_no_bad,12,12,0,12,12,M31_ULX-1,FULL,UVW1,False,True
tab_no_UL_no_bad,2,2,0,2,0,M31_ULX-1,FULL,UVW1,False,True
tab,353,353,338,15,342,M31_ULX-1,FULL,UVW1,True,False
tab_5_sig,352,352,338,14,342,M31_ULX-1,FULL,UVW1,True,False
tab_UL,342,342,330,12,342,M31_ULX-1,FULL,UVW1,True,False
tab_no_UL,10,10,8,2,0,M31_ULX-1,FULL,UVW1,True,False
tab_BAD,338,338,338,0,330,M31_ULX-1,FULL,UVW1,True,False
tab_no_BAD,14,14,0,14,12,M31_ULX-1,FULL,UVW1,True,False
tab_UL_no_bad,12,12,0,12,12,M31_ULX-1,FULL,UVW1,True,False
tab_no_UL_no_bad,2,2,0,2,0,M31_ULX-1,FULL,UVW1,True,False
tab,353,353,338,15,342,M31_ULX-1,FULL,UVW1,True,True
tab_5_sig,352,352,338,14,342,M31_ULX-1,FULL,UVW1,True,True
tab_UL,342,342,330,12,342,M31_ULX-1,FULL,UVW1,True,True
tab_no_UL,10,10,8,2,0,M31_ULX-1,FULL,UVW1,True,True
tab_BAD,338,338,338,0,330,M31_ULX-1,FULL,UVW1,True,True
tab_no_BAD,14,14,0,14,12,M31_ULX-1,FULL,UVW1,True,True
tab_UL_no_bad,12,12,0,12,12,M31_ULX-1,FULL,UVW1,True,True
tab_no_UL_no_bad,2,2,0,2,0,M31_ULX-1,FULL,UVW1,True,True
tab,65,65,63,2,60,M31_ULX-1,FULL,UVW2,True,False
tab_5_sig,64,64,63,1,60,M31_ULX-1,FULL,UVW2,True,False
tab_UL,60,60,60,0,60,M31_ULX-1,FULL,UVW2,True,False
tab_no_UL,4,4,3,1,0,M31_ULX-1,FULL,UVW2,True,False
tab_BAD,63,63,63,0,60,M31_ULX-1,FULL,UVW2,True,False
tab_no_BAD,1,1,0,1,0,M31_ULX-1,FULL,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,M31_ULX-1,FULL,UVW2,True,False
tab_no_UL_no_bad,1,1,0,1,0,M31_ULX-1,FULL,UVW2,True,False
tab,5,5,5,0,0,M31_ULX-1,HARD,UVM2,True,False
tab_5_sig,5,5,5,0,0,M31_ULX-1,HARD,UVM2,True,False
tab_UL,0,0,0,0,0,M31_ULX-1,HARD,UVM2,True,False
tab_no_UL,5,5,5,0,0,M31_ULX-1,HARD,UVM2,True,False
tab_BAD,5,5,5,0,0,M31_ULX-1,HARD,UVM2,True,False
tab_no_BAD,0,0,0,0,0,M31_ULX-1,HARD,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,M31_ULX-1,HARD,UVM2,True,False
tab_no_UL_no_bad,0,0,0,0,0,M31_ULX-1,HARD,UVM2,True,False
tab,79,79,77,2,0,M31_ULX-1,HARD,UVW1,False,False
tab_5_sig,79,79,77,2,0,M31_ULX-1,HARD,UVW1,False,False
tab_UL,0,0,0,0,0,M31_ULX-1,HARD,UVW1,False,False
tab_no_UL,79,79,77,2,0,M31_ULX-1,HARD,UVW1,False,False
tab_BAD,77,77,77,0,0,M31_ULX-1,HARD,UVW1,False,False
tab_no_BAD,2,2,0,2,0,M31_ULX-1,HARD,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,M31_ULX-1,HARD,UVW1,False,False
tab_no_UL_no_bad,2,2,0,2,0,M31_ULX-1,HARD,UVW1,False,False
tab,79,79,77,2,0,M31_ULX-1,HARD,UVW1,True,False
tab_5_sig,79,79,77,2,0,M31_ULX-1,HARD,UVW1,True,False
tab_UL,0,0,0,0,0,M31_ULX-1,HARD,UVW1,True,False
tab_no_UL,79,79,77,2,0,M31_ULX-1,HARD,UVW1,True,False
tab_BAD,77,77,77,0,0,M31_ULX-1,HARD,UVW1,True,False
tab_no_BAD,2,2,0,2,0,M31_ULX-1,HARD,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,M31_ULX-1,HARD,UVW1,True,False
tab_no_UL_no_bad,2,2,0,2,0,M31_ULX-1,HARD,UVW1,True,False
tab,27,27,27,0,0,M31_ULX-1,HARD,UVW2,True,False
tab_5_sig,27,27,27,0,0,M31_ULX-1,HARD,UVW2,True,False
tab_UL,0,0,0,0,0,M31_ULX-1,HARD,UVW2,True,False
tab_no_UL,27,27,27,0,0,M31_ULX-1,HARD,UVW2,True,False
tab_BAD,27,27,27,0,0,M31_ULX-1,HARD,UVW2,True,False
tab_no_BAD,0,0,0,0,0,M31_ULX-1,HARD,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,M31_ULX-1,HARD,UVW2,True,False
tab_no_UL_no_bad,0,0,0,0,0,M31_ULX-1,HARD,UVW2,True,False
tab,5,5,5,0,0,M31_ULX-1,SOFT,UVM2,True,False
tab_5_sig,5,5,5,0,0,M31_ULX-1,SOFT,UVM2,True,False
tab_UL,0,0,0,0,0,M31_ULX-1,SOFT,UVM2,True,False
tab_no_UL,5,5,5,0,0,M31_ULX-1,SOFT,UVM2,True,False
tab_BAD,5,5,5,0,0,M31_ULX-1,SOFT,UVM2,True,False
tab_no_BAD,0,0,0,0,0,M31_ULX-1,SOFT,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,M31_ULX-1,SOFT,UVM2,True,False
tab_no_UL_no_bad,0,0,0,0,0,M31_ULX-1,SOFT,UVM2,True,False
tab,79,79,77,2,0,M31_ULX-1,SOFT,UVW1,False,False
tab_5_sig,79,79,77,2,0,M31_ULX-1,SOFT,UVW1,False,False
tab_UL,0,0,0,0,0,M31_ULX-1,SOFT,UVW1,False,False
tab_no_UL,79,79,77,2,0,M31_ULX-1,SOFT,UVW1,False,False
tab_BAD,77,77,77,0,0,M31_ULX-1,SOFT,UVW1,False,False
tab_no_BAD,2,2,0,2,0,M31_ULX-1,SOFT,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,M31_ULX-1,SOFT,UVW1,False,False
tab_no_UL_no_bad,2,2,0,2,0,M31_ULX-1,SOFT,UVW1,False,False
tab,79,79,77,2,0,M31_ULX-1,SOFT,UVW1,True,False
tab_5_sig,79,79,77,2,0,M31_ULX-1,SOFT,UVW1,True,False
tab_UL,0,0,0,0,0,M31_ULX-1,SOFT,UVW1,True,False
tab_no_UL,79,79,77,2,0,M31_ULX-1,SOFT,UVW1,True,False
tab_BAD,77,77,77,0,0,M31_ULX-1,SOFT,UVW1,True,False
tab_no_BAD,2,2,0,2,0,M31_ULX-1,SOFT,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,M31_ULX-1,SOFT,UVW1,True,False
tab_no_UL_no_bad,2,2,0,2,0,M31_ULX-1,SOFT,UVW1,True,False
tab,27,27,27,0,0,M31_ULX-1,SOFT,UVW2,True,False
tab_5_sig,27,27,27,0,0,M31_ULX-1,SOFT,UVW2,True,False
tab_UL,0,0,0,0,0,M31_ULX-1,SOFT,UVW2,True,False
tab_no_UL,27,27,27,0,0,M31_ULX-1,SOFT,UVW2,True,False
tab_BAD,27,27,27,0,0,M31_ULX-1,SOFT,UVW2,True,False
tab_no_BAD,0,0,0,0,0,M31_ULX-1,SOFT,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,M31_ULX-1,SOFT,UVW2,True,False
tab_no_UL_no_bad,0,0,0,0,0,M31_ULX-1,SOFT,UVW2,True,False
tab,41,41,0,41,3,M82_X-2,FULL,B,False,False
tab_5_sig,41,41,0,41,3,M82_X-2,FULL,B,False,False
tab_UL,3,3,0,3,3,M82_X-2,FULL,B,False,False
tab_no_UL,38,38,0,38,0,M82_X-2,FULL,B,False,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,B,False,False
tab_no_BAD,41,41,0,41,3,M82_X-2,FULL,B,False,False
tab_UL_no_bad,3,3,0,3,3,M82_X-2,FULL,B,False,False
tab_no_UL_no_bad,38,38,0,38,0,M82_X-2,FULL,B,False,False
tab,41,41,0,41,3,M82_X-2,FULL,B,False,True
tab_5_sig,41,41,0,41,3,M82_X-2,FULL,B,False,True
tab_UL,3,3,0,3,3,M82_X-2,FULL,B,False,True
tab_no_UL,38,38,0,38,0,M82_X-2,FULL,B,False,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,B,False,True
tab_no_BAD,41,41,0,41,3,M82_X-2,FULL,B,False,True
tab_UL_no_bad,3,3,0,3,3,M82_X-2,FULL,B,False,True
tab_no_UL_no_bad,38,38,0,38,0,M82_X-2,FULL,B,False,True
tab,41,41,0,41,3,M82_X-2,FULL,B,True,False
tab_5_sig,41,41,0,41,3,M82_X-2,FULL,B,True,False
tab_UL,3,3,0,3,3,M82_X-2,FULL,B,True,False
tab_no_UL,38,38,0,38,0,M82_X-2,FULL,B,True,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,B,True,False
tab_no_BAD,41,41,0,41,3,M82_X-2,FULL,B,True,False
tab_UL_no_bad,3,3,0,3,3,M82_X-2,FULL,B,True,False
tab_no_UL_no_bad,38,38,0,38,0,M82_X-2,FULL,B,True,False
tab,41,41,0,41,3,M82_X-2,FULL,B,True,True
tab_5_sig,41,41,0,41,3,M82_X-2,FULL,B,True,True
tab_UL,3,3,0,3,3,M82_X-2,FULL,B,True,True
tab_no_UL,38,38,0,38,0,M82_X-2,FULL,B,True,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,B,True,True
tab_no_BAD,41,41,0,41,3,M82_X-2,FULL,B,True,True
tab_UL_no_bad,3,3,0,3,3,M82_X-2,FULL,B,True,True
tab_no_UL_no_bad,38,38,0,38,0,M82_X-2,FULL,B,True,True
tab,81,81,0,81,0,M82_X-2,FULL,U,False,False
tab_5_sig,81,81,0,81,0,M82_X-2,FULL,U,False,False
tab_UL,0,0,0,0,0,M82_X-2,FULL,U,False,False
tab_no_UL,81,81,0,81,0,M82_X-2,FULL,U,False,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,U,False,False
tab_no_BAD,81,81,0,81,0,M82_X-2,FULL,U,False,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,U,False,False
tab_no_UL_no_bad,81,81,0,81,0,M82_X-2,FULL,U,False,False
tab,81,81,0,81,0,M82_X-2,FULL,U,False,True
tab_5_sig,81,81,0,81,0,M82_X-2,FULL,U,False,True
tab_UL,0,0,0,0,0,M82_X-2,FULL,U,False,True
tab_no_UL,81,81,0,81,0,M82_X-2,FULL,U,False,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,U,False,True
tab_no_BAD,81,81,0,81,0,M82_X-2,FULL,U,False,True
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,U,False,True
tab_no_UL_no_bad,81,81,0,81,0,M82_X-2,FULL,U,False,True
tab,81,81,0,81,0,M82_X-2,FULL,U,True,False
tab_5_sig,81,81,0,81,0,M82_X-2,FULL,U,True,False
tab_UL,0,0,0,0,0,M82_X-2,FULL,U,True,False
tab_no_UL,81,81,0,81,0,M82_X-2,FULL,U,True,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,U,True,False
tab_no_BAD,81,81,0,81,0,M82_X-2,FULL,U,True,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,U,True,False
tab_no_UL_no_bad,81,81,0,81,0,M82_X-2,FULL,U,True,False
tab,81,81,0,81,0,M82_X-2,FULL,U,True,True
tab_5_sig,81,81,0,81,0,M82_X-2,FULL,U,True,True
tab_UL,0,0,0,0,0,M82_X-2,FULL,U,True,True
tab_no_UL,81,81,0,81,0,M82_X-2,FULL,U,True,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,U,True,True
tab_no_BAD,81,81,0,81,0,M82_X-2,FULL,U,True,True
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,U,True,True
tab_no_UL_no_bad,81,81,0,81,0,M82_X-2,FULL,U,True,True
tab,108,108,0,108,1,M82_X-2,FULL,UVM2,False,False
tab_5_sig,107,107,0,107,0,M82_X-2,FULL,UVM2,False,False
tab_UL,0,0,0,0,0,M82_X-2,FULL,UVM2,False,False
tab_no_UL,107,107,0,107,0,M82_X-2,FULL,UVM2,False,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVM2,False,False
tab_no_BAD,107,107,0,107,0,M82_X-2,FULL,UVM2,False,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,UVM2,False,False
tab_no_UL_no_bad,107,107,0,107,0,M82_X-2,FULL,UVM2,False,False
tab,108,108,0,108,1,M82_X-2,FULL,UVM2,False,True
tab_5_sig,107,107,0,107,0,M82_X-2,FULL,UVM2,False,True
tab_UL,0,0,0,0,0,M82_X-2,FULL,UVM2,False,True
tab_no_UL,107,107,0,107,0,M82_X-2,FULL,UVM2,False,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVM2,False,True
tab_no_BAD,107,107,0,107,0,M82_X-2,FULL,UVM2,False,True
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,UVM2,False,True
tab_no_UL_no_bad,107,107,0,107,0,M82_X-2,FULL,UVM2,False,True
tab,108,108,0,108,1,M82_X-2,FULL,UVM2,True,False
tab_5_sig,107,107,0,107,0,M82_X-2,FULL,UVM2,True,False
tab_UL,0,0,0,0,0,M82_X-2,FULL,UVM2,True,False
tab_no_UL,107,107,0,107,0,M82_X-2,FULL,UVM2,True,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVM2,True,False
tab_no_BAD,107,107,0,107,0,M82_X-2,FULL,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,UVM2,True,False
tab_no_UL_no_bad,107,107,0,107,0,M82_X-2,FULL,UVM2,True,False
tab,108,108,0,108,1,M82_X-2,FULL,UVM2,True,True
tab_5_sig,107,107,0,107,0,M82_X-2,FULL,UVM2,True,True
tab_UL,0,0,0,0,0,M82_X-2,FULL,UVM2,True,True
tab_no_UL,107,107,0,107,0,M82_X-2,FULL,UVM2,True,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVM2,True,True
tab_no_BAD,107,107,0,107,0,M82_X-2,FULL,UVM2,True,True
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,UVM2,True,True
tab_no_UL_no_bad,107,107,0,107,0,M82_X-2,FULL,UVM2,True,True
tab,99,99,0,99,0,M82_X-2,FULL,UVW1,False,False
tab_5_sig,99,99,0,99,0,M82_X-2,FULL,UVW1,False,False
tab_UL,0,0,0,0,0,M82_X-2,FULL,UVW1,False,False
tab_no_UL,99,99,0,99,0,M82_X-2,FULL,UVW1,False,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVW1,False,False
tab_no_BAD,99,99,0,99,0,M82_X-2,FULL,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,UVW1,False,False
tab_no_UL_no_bad,99,99,0,99,0,M82_X-2,FULL,UVW1,False,False
tab,99,99,0,99,0,M82_X-2,FULL,UVW1,False,True
tab_5_sig,99,99,0,99,0,M82_X-2,FULL,UVW1,False,True
tab_UL,0,0,0,0,0,M82_X-2,FULL,UVW1,False,True
tab_no_UL,99,99,0,99,0,M82_X-2,FULL,UVW1,False,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVW1,False,True
tab_no_BAD,99,99,0,99,0,M82_X-2,FULL,UVW1,False,True
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,UVW1,False,True
tab_no_UL_no_bad,99,99,0,99,0,M82_X-2,FULL,UVW1,False,True
tab,99,99,0,99,0,M82_X-2,FULL,UVW1,True,False
tab_5_sig,99,99,0,99,0,M82_X-2,FULL,UVW1,True,False
tab_UL,0,0,0,0,0,M82_X-2,FULL,UVW1,True,False
tab_no_UL,99,99,0,99,0,M82_X-2,FULL,UVW1,True,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVW1,True,False
tab_no_BAD,99,99,0,99,0,M82_X-2,FULL,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,UVW1,True,False
tab_no_UL_no_bad,99,99,0,99,0,M82_X-2,FULL,UVW1,True,False
tab,99,99,0,99,0,M82_X-2,FULL,UVW1,True,True
tab_5_sig,99,99,0,99,0,M82_X-2,FULL,UVW1,True,True
tab_UL,0,0,0,0,0,M82_X-2,FULL,UVW1,True,True
tab_no_UL,99,99,0,99,0,M82_X-2,FULL,UVW1,True,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVW1,True,True
tab_no_BAD,99,99,0,99,0,M82_X-2,FULL,UVW1,True,True
tab_UL_no_bad,0,0,0,0,0,M82_X-2,FULL,UVW1,True,True
tab_no_UL_no_bad,99,99,0,99,0,M82_X-2,FULL,UVW1,True,True
tab,98,98,0,98,5,M82_X-2,FULL,UVW2,False,False
tab_5_sig,98,98,0,98,5,M82_X-2,FULL,UVW2,False,False
tab_UL,5,5,0,5,5,M82_X-2,FULL,UVW2,False,False
tab_no_UL,93,93,0,93,0,M82_X-2,FULL,UVW2,False,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVW2,False,False
tab_no_BAD,98,98,0,98,5,M82_X-2,FULL,UVW2,False,False
tab_UL_no_bad,5,5,0,5,5,M82_X-2,FULL,UVW2,False,False
tab_no_UL_no_bad,93,93,0,93,0,M82_X-2,FULL,UVW2,False,False
tab,98,98,0,98,5,M82_X-2,FULL,UVW2,False,True
tab_5_sig,98,98,0,98,5,M82_X-2,FULL,UVW2,False,True
tab_UL,5,5,0,5,5,M82_X-2,FULL,UVW2,False,True
tab_no_UL,93,93,0,93,0,M82_X-2,FULL,UVW2,False,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVW2,False,True
tab_no_BAD,98,98,0,98,5,M82_X-2,FULL,UVW2,False,True
tab_UL_no_bad,5,5,0,5,5,M82_X-2,FULL,UVW2,False,True
tab_no_UL_no_bad,93,93,0,93,0,M82_X-2,FULL,UVW2,False,True
tab,98,98,0,98,5,M82_X-2,FULL,UVW2,True,False
tab_5_sig,98,98,0,98,5,M82_X-2,FULL,UVW2,True,False
tab_UL,5,5,0,5,5,M82_X-2,FULL,UVW2,True,False
tab_no_UL,93,93,0,93,0,M82_X-2,FULL,UVW2,True,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVW2,True,False
tab_no_BAD,98,98,0,98,5,M82_X-2,FULL,UVW2,True,False
tab_UL_no_bad,5,5,0,5,5,M82_X-2,FULL,UVW2,True,False
tab_no_UL_no_bad,93,93,0,93,0,M82_X-2,FULL,UVW2,True,False
tab,98,98,0,98,5,M82_X-2,FULL,UVW2,True,True
tab_5_sig,98,98,0,98,5,M82_X-2,FULL,UVW2,True,True
tab_UL,5,5,0,5,5,M82_X-2,FULL,UVW2,True,True
tab_no_UL,93,93,0,93,0,M82_X-2,FULL,UVW2,True,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,UVW2,True,True
tab_no_BAD,98,98,0,98,5,M82_X-2,FULL,UVW2,True,True
tab_UL_no_bad,5,5,0,5,5,M82_X-2,FULL,UVW2,True,True
tab_no_UL_no_bad,93,93,0,93,0,M82_X-2,FULL,UVW2,True,True
tab,41,41,0,41,3,M82_X-2,FULL,V,False,False
tab_5_sig,41,41,0,41,3,M82_X-2,FULL,V,False,False
tab_UL,3,3,0,3,3,M82_X-2,FULL,V,False,False
tab_no_UL,38,38,0,38,0,M82_X-2,FULL,V,False,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,V,False,False
tab_no_BAD,41,41,0,41,3,M82_X-2,FULL,V,False,False
tab_UL_no_bad,3,3,0,3,3,M82_X-2,FULL,V,False,False
tab_no_UL_no_bad,38,38,0,38,0,M82_X-2,FULL,V,False,False
tab,41,41,0,41,3,M82_X-2,FULL,V,False,True
tab_5_sig,41,41,0,41,3,M82_X-2,FULL,V,False,True
tab_UL,3,3,0,3,3,M82_X-2,FULL,V,False,True
tab_no_UL,38,38,0,38,0,M82_X-2,FULL,V,False,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,V,False,True
tab_no_BAD,41,41,0,41,3,M82_X-2,FULL,V,False,True
tab_UL_no_bad,3,3,0,3,3,M82_X-2,FULL,V,False,True
tab_no_UL_no_bad,38,38,0,38,0,M82_X-2,FULL,V,False,True
tab,41,41,0,41,3,M82_X-2,FULL,V,True,False
tab_5_sig,41,41,0,41,3,M82_X-2,FULL,V,True,False
tab_UL,3,3,0,3,3,M82_X-2,FULL,V,True,False
tab_no_UL,38,38,0,38,0,M82_X-2,FULL,V,True,False
tab_BAD,0,0,0,0,0,M82_X-2,FULL,V,True,False
tab_no_BAD,41,41,0,41,3,M82_X-2,FULL,V,True,False
tab_UL_no_bad,3,3,0,3,3,M82_X-2,FULL,V,True,False
tab_no_UL_no_bad,38,38,0,38,0,M82_X-2,FULL,V,True,False
tab,41,41,0,41,3,M82_X-2,FULL,V,True,True
tab_5_sig,41,41,0,41,3,M82_X-2,FULL,V,True,True
tab_UL,3,3,0,3,3,M82_X-2,FULL,V,True,True
tab_no_UL,38,38,0,38,0,M82_X-2,FULL,V,True,True
tab_BAD,0,0,0,0,0,M82_X-2,FULL,V,True,True
tab_no_BAD,41,41,0,41,3,M82_X-2,FULL,V,True,True
tab_UL_no_bad,3,3,0,3,3,M82_X-2,FULL,V,True,True
tab_no_UL_no_bad,38,38,0,38,0,M82_X-2,FULL,V,True,True
tab,41,41,0,41,0,M82_X-2,HARD,B,False,False
tab_5_sig,41,41,0,41,0,M82_X-2,HARD,B,False,False
tab_UL,0,0,0,0,0,M82_X-2,HARD,B,False,False
tab_no_UL,41,41,0,41,0,M82_X-2,HARD,B,False,False
tab_BAD,0,0,0,0,0,M82_X-2,HARD,B,False,False
tab_no_BAD,41,41,0,41,0,M82_X-2,HARD,B,False,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,HARD,B,False,False
tab_no_UL_no_bad,41,41,0,41,0,M82_X-2,HARD,B,False,False
tab,41,41,0,41,0,M82_X-2,HARD,B,True,False
tab_5_sig,41,41,0,41,0,M82_X-2,HARD,B,True,False
tab_UL,0,0,0,0,0,M82_X-2,HARD,B,True,False
tab_no_UL,41,41,0,41,0,M82_X-2,HARD,B,True,False
tab_BAD,0,0,0,0,0,M82_X-2,HARD,B,True,False
tab_no_BAD,41,41,0,41,0,M82_X-2,HARD,B,True,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,HARD,B,True,False
tab_no_UL_no_bad,41,41,0,41,0,M82_X-2,HARD,B,True,False
tab,81,81,0,81,0,M82_X-2,HARD,U,False,False
tab_5_sig,81,81,0,81,0,M82_X-2,HARD,U,False,False
tab_UL,0,0,0,0,0,M82_X-2,HARD,U,False,False
tab_no_UL,81,81,0,81,0,M82_X-2,HARD,U,False,False
tab_BAD,0,0,0,0,0,M82_X-2,HARD,U,False,False
tab_no_BAD,81,81,0,81,0,M82_X-2,HARD,U,False,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,HARD,U,False,False
tab_no_UL_no_bad,81,81,0,81,0,M82_X-2,HARD,U,False,False
tab,81,81,0,81,0,M82_X-2,HARD,U,True,False
tab_5_sig,81,81,0,81,0,M82_X-2,HARD,U,True,False
tab_UL,0,0,0,0,0,M82_X-2,HARD,U,True,False
tab_no_UL,81,81,0,81,0,M82_X-2,HARD,U,True,False
tab_BAD,0,0,0,0,0,M82_X-2,HARD,U,True,False
tab_no_BAD,81,81,0,81,0,M82_X-2,HARD,U,True,False
tab_UL_no_bad,0,0,0,0,0,M82_X-2,HARD,U,True,False
tab_no_UL_no_bad,81,81,0,81,0,M82_X-2,HARD,U,True,False
